Año: 2020 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 42.3 | Velocidad máximo: 75.2 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 45.3 | desvío (%): 22.3 | cambio de velocidad (%): 7.9 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:11 | Hora de llegar a la Unimet: 07:27 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m.
Año: 2020 | Número de personas: 4 | Velocidad: 36.2 | Velocidad inicial: 33.6 | Velocidad máximo: 59.7 | Velocidad promedio: 36.2 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 53.5 | desvío (%): 28.9 | cambio de velocidad (%): 3.5 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:29 | Hora de llegar a la Unimet: 07:46 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 12 a 2 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 44.9 | Velocidad máximo: 79.8 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 60.7 | desvío (%): 16.3 | cambio de velocidad (%): 4.8 | Demora estimada (min): 0 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 06:53 | Hora de llegar a la Unimet: 07:09 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2020 | Número de personas: 14 | Velocidad: 33.6 | Velocidad inicial: 34.7 | Velocidad máximo: 61.6 | Velocidad promedio: 33.6 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 66.1 | desvío (%): 10.8 | cambio de velocidad (%): 5.8 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:36 | Hora de llegar a la Unimet: 07:54 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 4 a 6 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 19.2 | Velocidad inicial: 17.4 | Velocidad máximo: 31.0 | Velocidad promedio: 19.2 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Lento | reacción a situación externa (%): 41.7 | desvío (%): 35.9 | cambio de velocidad (%): 4.4 | Demora estimada (min): 39.2 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 08:08 | Hora de llegar a la Unimet: 08:39 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 24.3 | Velocidad inicial: 22.4 | Velocidad máximo: 39.7 | Velocidad promedio: 24.3 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Lento | reacción a situación externa (%): 50.9 | desvío (%): 18.1 | cambio de velocidad (%): 5.5 | Demora estimada (min): 71.8 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 08:47 | Hora de llegar a la Unimet: 09:12 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 22.0 | Velocidad inicial: 20.1 | Velocidad máximo: 35.8 | Velocidad promedio: 22.0 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 48.2 | desvío (%): 28.6 | cambio de velocidad (%): 6.8 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:28 | Hora de llegar a la Unimet: 07:55 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m., de 2 a 4 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 39.9 | Velocidad máximo: 70.9 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 44.6 | desvío (%): 26.1 | cambio de velocidad (%): 3.3 | Demora estimada (min): 0 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:43 | Hora de llegar a la Unimet: 07:59 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m.
Año: 2020 | Número de personas: 22 | Velocidad: 34.9 | Velocidad inicial: 53.9 | Velocidad máximo: 95.9 | Velocidad promedio: 34.9 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 49.7 | desvío (%): 12.8 | cambio de velocidad (%): 0.7 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:22 | Hora de llegar a la Unimet: 07:39 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2020 | Número de personas: 1 | Velocidad: 31.5 | Velocidad inicial: 29.2 | Velocidad máximo: 51.9 | Velocidad promedio: 31.5 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 69.9 | desvío (%): 21.9 | cambio de velocidad (%): 6.4 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:22 | Hora de llegar a la Unimet: 07:41 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m., de 4 a 6 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 40.2 | Velocidad máximo: 71.4 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 63.3 | desvío (%): 22.6 | cambio de velocidad (%): 2.3 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:25 | Hora de llegar a la Unimet: 07:40 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2020 | Número de personas: 1 | Velocidad: 37.0 | Velocidad inicial: 34.3 | Velocidad máximo: 61.0 | Velocidad promedio: 37.0 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 53.0 | desvío (%): 13.4 | cambio de velocidad (%): 4.5 | Demora estimada (min): 38.3 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 08:22 | Hora de llegar a la Unimet: 08:38 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m.
Año: 2020 | Número de personas: 1 | Velocidad: 26.0 | Velocidad inicial: 23.9 | Velocidad máximo: 42.5 | Velocidad promedio: 26.0 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 55.8 | desvío (%): 17.8 | cambio de velocidad (%): 1.4 | Demora estimada (min): 0 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:28 | Hora de llegar a la Unimet: 07:51 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2020 | Número de personas: 1 | Velocidad: 29.5 | Velocidad inicial: 27.2 | Velocidad máximo: 48.3 | Velocidad promedio: 29.5 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 55.1 | desvío (%): 15.1 | cambio de velocidad (%): 6.8 | Demora estimada (min): 24.7 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 08:04 | Hora de llegar a la Unimet: 08:25 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 10 a 12 a.m.
Año: 2020 | Número de personas: 17 | Velocidad: 34.9 | Velocidad inicial: 36.2 | Velocidad máximo: 64.4 | Velocidad promedio: 34.9 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 55.0 | desvío (%): 23.8 | cambio de velocidad (%): 1.5 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 06:43 | Hora de llegar a la Unimet: 07:01 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m.
Año: 2020 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 40.7 | Velocidad máximo: 72.3 | Velocidad promedio: 38.8 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 47.3 | desvío (%): 27.6 | cambio de velocidad (%): 4.2 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:08 | Hora de llegar a la Unimet: 07:24 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m.
Año: 2020 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 46.0 | Velocidad máximo: 81.8 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 66.2 | desvío (%): 23.8 | cambio de velocidad (%): 6.4 | Demora estimada (min): 2.3 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 07:47 | Hora de llegar a la Unimet: 08:02 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 10 a 12 a.m., de 4 a 6 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 37.3 | Velocidad inicial: 34.6 | Velocidad máximo: 61.5 | Velocidad promedio: 37.3 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 70.6 | desvío (%): 3.1 | cambio de velocidad (%): 11.8 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:12 | Hora de llegar a la Unimet: 07:28 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 4 a 6 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 39.9 | Velocidad máximo: 71.0 | Velocidad promedio: 38.8 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 54.8 | desvío (%): 21.0 | cambio de velocidad (%): 8.7 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:40 | Hora de llegar a la Unimet: 07:55 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 12 a 2 p.m., de 2 a 4 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 37.8 | Velocidad máximo: 67.1 | Velocidad promedio: 38.8 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 37.7 | desvío (%): 14.7 | cambio de velocidad (%): 7.2 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 06:50 | Hora de llegar a la Unimet: 07:05 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m., de 4 a 6 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 42.7 | Velocidad máximo: 75.9 | Velocidad promedio: 38.8 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 30.8 | desvío (%): 24.1 | cambio de velocidad (%): 6.8 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:13 | Hora de llegar a la Unimet: 07:29 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: Antes de las 6 a.m., de 6 a 8 p.m
Año: 2020 | Número de personas: 1 | Velocidad: 33.0 | Velocidad inicial: 30.5 | Velocidad máximo: 54.3 | Velocidad promedio: 33.0 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 53.5 | desvío (%): 7.9 | cambio de velocidad (%): 2.7 | Demora estimada (min): 0 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:16 | Hora de llegar a la Unimet: 07:34 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2020 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 42.3 | Velocidad máximo: 75.1 | Velocidad promedio: 38.8 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 30.2 | desvío (%): 13.7 | cambio de velocidad (%): 5.4 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:08 | Hora de llegar a la Unimet: 07:23 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 12 a 2 p.m.
Año: 2020 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 48.2 | Velocidad máximo: 85.6 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 44.2 | desvío (%): 20.0 | cambio de velocidad (%): 6.2 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:12 | Hora de llegar a la Unimet: 07:27 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
